SOURCE/GAME	?ReceiveSaveGame@game@@QAEHHHHH@Z	93.6168	Error receiving data.  Keep trying?	\xce\xf8\xe8\xe1\xea\xe0 \xef\xee\xeb\xf3\xf7\xe5\xed\xe8\xff \xe8\xed\xf4\xee\xf0\xec\xe0\xf6\xe8\xe8. \xcf\xf0\xee\xe4\xee\xeb\xe6\xe0\xf2\xfc?	0x4f7974
SOURCE/GAME	?ReceiveSaveGame@game@@QAEHHHHH@Z	93.6168	%s%s	.\x5cDATA\x5c	0x4f79d8
SOURCE/GAME	?ReceiveSaveGame@game@@QAEHHHHH@Z	93.6168	.\\DATA\\	%s%s	0x4f79e0
SOURCE/GAME	?CreateJoinFile@@YIXPAD00@Z	99.881	%s%s	.\x5cDATA\x5c	0x4f7a80
SOURCE/GAME	?CreateJoinFile@@YIXPAD00@Z	99.881	.\\DATA\\	%s%s	0x4f7a88
SOURCE/GAME	?CreateJoinFile@@YIXPAD00@Z	99.881	%s%s	.\x5cDATA\x5c	0x4f7a90
SOURCE/GAME	?CreateJoinFile@@YIXPAD00@Z	99.881	.\\DATA\\	%s%s	0x4f7a98
SOURCE/GAME	?CreateJoinFile@@YIXPAD00@Z	99.881	%s%s	.\x5cDATA\x5c	0x4f7aa0
SOURCE/GAME	?CreateJoinFile@@YIXPAD00@Z	99.881	.\\DATA\\	%s%s	0x4f7aa8
SOURCE/GAME	?CreateJoinFile@@YIXPAD00@Z	99.881	%s%s	.\x5cDATA\x5c	0x4f7ab0
SOURCE/GAME	?CreateJoinFile@@YIXPAD00@Z	99.881	.\\DATA\\	%s%s	0x4f7ab8
SOURCE/GAME	?CreateJoinFile@@YIXPAD00@Z	99.881	%s%s	.\x5cDATA\x5c	0x4f7ac0
SOURCE/GAME	?CreateJoinFile@@YIXPAD00@Z	99.881	.\\DATA\\	%s%s	0x4f7ac8
SOURCE/GAME	?CreateJoinFile@@YIXPAD00@Z	99.881	%s%s	.\x5cDATA\x5c	0x4f7ae0
SOURCE/GAME	?CreateJoinFile@@YIXPAD00@Z	99.881	.\\DATA\\	%s%s	0x4f7ae8
SOURCE/HERO	?DoHeroSplit@@YIXHH@Z	99.9295	Move how many troops?	\xd1\xea\xee\xeb\xfc\xea\xee \xe2\xee\xe8\xed\xee\xe2 \xef\xe5\xf0\xe5\xed\xe5\xf1\xf2\xe8?	0x4f7fc0
SOURCE/HERO	?CheckAnduranPieces@hero@@QAEXH@Z	98.5513	The three Anduran artifacts magically combine into one.	\xd2\xf0\xe8 \xe0\xf0\xf2\xe5\xf4\xe0\xea\xf2\xe0 \xc0\xed\xe4\xf3\xf0\xe0\xed\xe0 \xf7\xf3\xe4\xe5\xf1\xed\xfb\xec \xf1\xef\xee\xf1\xee\xe1\xee\xec \xee\xe1\xfa\xe5\xe4\xe8\xed\xe8\xeb\xe8\xf1\xfc \xe2 \xee\xe4\xe8\xed \xe0\xf0\xf2\xe5\xf4\xe0\xea\xf2.	0x4f8070
